id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
QuewbZBD8MH0WZe9Id8gbw,the-hive-cafe-and-restaurant-northbridge-2,The Hive Cafe & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Uf8qPHMahzfFBVDQuyPBeQ/o.jpg,False,https://www.yelp.com/biz/the-hive-cafe-and-restaurant-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.8,[],$$,+61892277556,+61 8 9227 7556,389.29826169018287,-31.947182,115.855771,1/182 James St,Unit 1,,Northbridge,6003,AU,WA,"['1/182 James St', 'Unit 1', 'Northbridge Western Australia 6003', 'Australia']"
zymKB88uC2CiE4hkp4LNrA,nandos-northbridge,Nando's,https://s3-media1.fl.yelpcdn.com/bphoto/zgWBIXud53HyuQP2m_tWoA/o.jpg,False,https://www.yelp.com/biz/nandos-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.7,[],$$,+61892288606,+61 8 9228 8606,280.5110505481624,-31.947464,115.856931,35 Lake St,,,Northbridge,6003,AU,WA,"['35 Lake St', 'Northbridge Western Australia 6003', 'Australia']"
mE0vSWCOYyeL2VJ7TwFQKg,zambrero-northbridge-northbridge,Zambrero Northbridge,https://s3-media2.fl.yelpcdn.com/bphoto/NBOq5biQP1MXVMQC3Og1QA/o.jpg,False,https://www.yelp.com/biz/zambrero-northbridge-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,[],$$,+61893289134,+61 8 9328 9134,203.69055991201577,-31.948142,115.857394,128A James St,Part Ground Floor,,Northbridge,6003,AU,WA,"['128A James St', 'Part Ground Floor', 'Northbridge Western Australia 6003', 'Australia']"
57tyPwSLcJxNpNt_uzyW7A,donazita-perth,DonaZita,https://s3-media2.fl.yelpcdn.com/bphoto/0CXy1SeuJ7OAkug-r8p4jw/o.jpg,False,https://www.yelp.com/biz/donazita-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,[],£,,,525.0510055007137,-31.9536634451965,115.858874985921,Store 100,Carillon,,Perth,PH1,GB,PKN,"['Store 100', 'Carillon', 'Perth PH1', 'United Kingdom']"
f6HdqLZDjg6-mFfGHfHTeg,coconut-meat-northbridge,Coconut Meat,https://s3-media1.fl.yelpcdn.com/bphoto/aRlDz_vCEHVtLYCTbyC1Lg/o.jpg,False,https://www.yelp.com/biz/coconut-meat-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,1,"[{'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",5.0,[],,+61405967469,+61 405 967 469,552.6738798366448,-31.9453849324949,115.85525454,James St,Russell Square,,Northbridge,6003,AU,WA,"['James St', 'Russell Square', 'Northbridge Western Australia 6003', 'Australia']"
3UPmXfHEeOJnCaCICO8nZQ,saigon-by-night-mount-lawley,Saigon by Night,https://s3-media1.fl.yelpcdn.com/bphoto/ItaGuHNK-KfmJODsV6PXUQ/o.jpg,False,https://www.yelp.com/biz/saigon-by-night-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,[],,+61892276688,+61 8 9227 6688,749.733864715699,-31.943024,115.863102,457 William St,,,Mount Lawley,6050,AU,WA,"['457 William St', 'Mount Lawley Western Australia 6050', 'Australia']"
GIzHbpYpFAnwhgfpegGX4Q,dim-sim-cafe-northbridge,Dim Sim Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/hJOLTzBppiAo7MtXrfRDdA/o.jpg,False,https://www.yelp.com/biz/dim-sim-cafe-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.3,[],,+61893289388,+61 8 9328 9388,271.38775434080156,-31.946789,115.860648,297 William St,Unit 3,,Northbridge,6003,AU,WA,"['297 William St', 'Unit 3', 'Northbridge Western Australia 6003', 'Australia']"
GEOGREfrSE7SCJuPeoVlFg,lozend-mix-press-perth,Lozend Mix Press,https://s3-media4.fl.yelpcdn.com/bphoto/K6J485-a5pEohctqT7YCQQ/o.jpg,False,https://www.yelp.com/biz/lozend-mix-press-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,[],,+61861616214,+61 8 6161 6214,615.5217654167777,-31.9538708,115.8622513,100 Murray St,,,Perth,6000,AU,WA,"['100 Murray St', 'Perth Western Australia 6000', 'Australia']"
iM38diTptZyPGrrSbFdJCw,bari-uma-perth,Bari-Uma,https://s3-media2.fl.yelpcdn.com/bphoto/J2fllGbtiBpTRTz1FwhzTQ/o.jpg,False,https://www.yelp.com/biz/bari-uma-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,[],,,,607.129828016872,-31.95432,115.86015,63 Barrack St,,,Perth,6000,AU,WA,"['63 Barrack St', 'Perth Western Australia 6000', 'Australia']"
CqiHGNLN5HLg2-wmNVVteg,jean-pierre-sancho-northbridge,Jean Pierre Sancho,https://s3-media1.fl.yelpcdn.com/bphoto/sbd9I9HSavQGY3HaSwbxdw/o.jpg,False,https://www.yelp.com/biz/jean-pierre-sancho-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,7,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.1,[],$$,+61864601904,+61 8 6460 1904,185.038178869821,-31.947524,115.860324,270 William St,,,Northbridge,6003,AU,WA,"['270 William St', 'Northbridge Western Australia 6003', 'Australia']"
dKORKVRV9QBSEIhkOc40cg,fenians-irish-pub-perth,Fenians Irish Pub,https://s3-media4.fl.yelpcdn.com/bphoto/dYWM-0hjLZYhD9k5Sye02A/o.jpg,False,https://www.yelp.com/biz/fenians-irish-pub-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,12,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubfood', 'title': 'Pub Food'}]",3.1,[],$$,+61894251777,+61 8 9425 1777,1364.35488161155,-31.9589,115.867801,221 Adelaide Tce,,,Perth,6000,AU,WA,"['221 Adelaide Tce', 'Perth Western Australia 6000', 'Australia']"
im11uqMny4JK8a8I1O382g,flour-drum-perth,Flour Drum,https://s3-media4.fl.yelpcdn.com/bphoto/YNqY6sRg0iIkh3cP84yTtw/o.jpg,False,https://www.yelp.com/biz/flour-drum-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.2,[],$,+61893218885,+61 8 9321 8885,909.0224285599681,-31.954887,115.852695,2 Mill St,,,Perth,6000,AU,WA,"['2 Mill St', 'Perth Western Australia 6000', 'Australia']"
-F4B03DY2BgQQmZuNkfKbQ,the-edge-of-sahara-perth,The Edge of Sahara,https://s3-media2.fl.yelpcdn.com/bphoto/fiJv1Mg6bWSUxmmT7_8Qzg/o.jpg,False,https://www.yelp.com/biz/the-edge-of-sahara-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'african', 'title': 'African'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,[],$,+61427778197,+61 427 778 197,721.5000061266338,-31.9432069168807,115.862869979569,Suite 3,447 William St,,Perth,6000,AU,WA,"['Suite 3', '447 William St', 'Perth Western Australia 6000', 'Australia']"
A9VAQFSb68dtGW_HQaB2nQ,sun-cafe-perth,Sun Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/Y0LWJ_2pD5yTZxYgS9Staw/o.jpg,False,https://www.yelp.com/biz/sun-cafe-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,[],,+61892275009,+61 8 9227 5009,325.9681362260534,-31.946442,115.861102,318 William St,,,Perth,6000,AU,WA,"['318 William St', 'Perth Western Australia 6000', 'Australia']"
4RSAY5tJWuLODGsVHVVn1A,marcelitas-empanadas-perth,Marcelita's Empanadas,https://s3-media4.fl.yelpcdn.com/bphoto/GMnnl8xZSxPBfKc4QW-vqw/o.jpg,False,https://www.yelp.com/biz/marcelitas-empanadas-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,7,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.7,[],$,+61433014074,+61 433 014 074,433.72187515503236,-31.9504776000977,115.860534667969,,,,Perth,6000,AU,WA,"['Perth Western Australia 6000', 'Australia']"
bGHAGixM8KvujhJ7lgygSA,istanbul-cafe-2-northbridge,Istanbul Cafe 2,https://s3-media4.fl.yelpcdn.com/bphoto/wv2053e_IN4EBuA_KETHGw/o.jpg,False,https://www.yelp.com/biz/istanbul-cafe-2-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.3,[],,+61893288333,+61 8 9328 8333,325.4195810520041,-31.94738,115.85639,160b James St,,,Northbridge,6003,AU,WA,"['160b James St', 'Northbridge Western Australia 6003', 'Australia']"
4n4KldTf2SZWfNaL1ZNNVg,cafeitalia-ristorante-and-pizzeria-east-perth,CafeItalia Ristorante & Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/HZuZuajecv7RdrWHYKo1Qg/o.jpg,False,https://www.yelp.com/biz/cafeitalia-ristorante-and-pizzeria-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",3.8,[],$$,+61892213100,+61 8 9221 3100,1512.049681210603,-31.958293,115.87098,251 Hay St,,,East Perth,6004,AU,WA,"['251 Hay St', 'East Perth Western Australia 6004', 'Australia']"
VnUZOtHUx1GjrsJsjeP0fg,ikhwan-cafe-perth,Ikhwan Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/Wyl1IOKhk7mRbNFx3wYTwA/o.jpg,False,https://www.yelp.com/biz/ikhwan-cafe-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,1,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'halal', 'title': 'Halal'}]",3.0,[],,+61892256400,+61 8 9225 6400,731.1424006773192,-31.9549038523605,115.862633989123,38 Pier St,,,Perth,6000,AU,WA,"['38 Pier St', 'Perth Western Australia 6000', 'Australia']"
ktSXI0fvvSdTVkU7n99kRg,saint-larry-perth,Saint Larry,https://s3-media1.fl.yelpcdn.com/bphoto/m4JF7aSSq3dHhUd8AzY2Gw/o.jpg,False,https://www.yelp.com/biz/saint-larry-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,6,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.7,[],$,,,710.9559430575491,-31.95517,115.8616,573 Hay St,,,Perth,6000,AU,WA,"['573 Hay St', 'Perth Western Australia 6000', 'Australia']"
Ru6oB5MJ55ZbXYFk48oRIA,the-bell-tower-restaurant-and-bar-no-title,The Bell Tower Restaurant and Bar,https://s3-media3.fl.yelpcdn.com/bphoto/OtPApC5F6wk0YyOEYpAr_w/o.jpg,False,https://www.yelp.com/biz/the-bell-tower-restaurant-and-bar-no-title?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'modern_australian', 'title': 'Modern Australian'}]",3.5,[],$$,+61892276381,+61 8 9227 6381,107.50863521468021,-31.9480801,115.8599091,Corner of Francis St and William St,,,Perth,6003,AU,WA,"['Corner of Francis St and William St', 'Perth Western Australia 6003', 'Australia']"
8sCIBuCJbsoeNi-zjfSF4w,kommunity-brew-south-lake-2,Kommunity Brew,https://s3-media1.fl.yelpcdn.com/bphoto/U5nf54XlE2e-Oy1n9vW9mg/o.jpg,False,https://www.yelp.com/biz/kommunity-brew-south-lake-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'raw_food', 'title': 'Live/Raw Food'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.5,[],,+61418111578,+61 418 111 578,550.3945068494046,-31.9535132,115.8570471,6 Little Lake Rise,,,South Lake,6164,AU,WA,"['6 Little Lake Rise', 'South Lake Western Australia 6164', 'Australia']"
Arm6ZPJGKR749zmNiCqe7g,lil-tortilla-boy-perth,Lil Tortilla Boy,https://s3-media1.fl.yelpcdn.com/bphoto/SFagyul1D_6UJLL3vYUvTw/o.jpg,False,https://www.yelp.com/biz/lil-tortilla-boy-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",1.5,[],,,,293.8324929629331,-31.9514978160787,115.858471014499,493-507 Wellington Street,,,Perth,6000,AU,WA,"['493-507 Wellington Street', 'Perth Western Australia 6000', 'Australia']"
nr0M1VsfsJl2fFU9Z4M_-A,chu-bakery-highgate-2,Chu Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/sGXkzZ3NNOkMpjdAy5ca7w/o.jpg,False,https://www.yelp.com/biz/chu-bakery-highgate-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,76,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],$,+61893284740,+61 8 9328 4740,1186.7248858184448,-31.939392,115.864906,498 William St,,,Highgate,6003,AU,WA,"['498 William St', 'Highgate Western Australia 6003', 'Australia']"
rhZx5-is6RrVrc6p-ckmxA,icey-ice-northbridge-2,Icey Ice,https://s3-media3.fl.yelpcdn.com/bphoto/mptmqu-YwcdZVhb0QfFltA/o.jpg,False,https://www.yelp.com/biz/icey-ice-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,8,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],$,+61893288058,+61 8 9328 8058,271.3692048974713,-31.946787,115.860643,Unit 2,Unit 2,,Northbridge,6003,AU,WA,"['Unit 2', 'Unit 2', 'Northbridge Western Australia 6003', 'Australia']"
a-5Sl4enTk9NFl3--mXnzA,noodle-inn-west-perth,Noodle Inn,https://s3-media2.fl.yelpcdn.com/bphoto/bUdaxwa_9QbBTuEqx-Oybg/o.jpg,False,https://www.yelp.com/biz/noodle-inn-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,8,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.9,[],$$,+61892262336,+61 8 9226 2336,1808.656924784185,-31.948271,115.840175,1273 Hay St,Shop 5,,West Perth,6005,AU,WA,"['1273 Hay St', 'Shop 5', 'West Perth Western Australia 6005', 'Australia']"
7YGQ4TKGn0gtYQOyQkpdyQ,crema-cafe-west-perth,Crema Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/hDC5lkUcdcyYpXSXsTbYUw/o.jpg,False,https://www.yelp.com/biz/crema-cafe-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.3,[],$$,+61893229990,+61 8 9322 9990,1583.447570406377,-31.94868,115.842548,1204 Hay St,,,West Perth,6005,AU,WA,"['1204 Hay St', 'West Perth Western Australia 6005', 'Australia']"
9hwRJFm1E7WTEfzMumwNoA,saowanees-place-north-perth-3,Saowanee's Place,https://s3-media2.fl.yelpcdn.com/bphoto/b_g1oWn-mJ48vE2csHPCgA/o.jpg,False,https://www.yelp.com/biz/saowanees-place-north-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'thai', 'title': 'Thai'}]",4.2,[],$$,+61892289307,+61 8 9228 9307,1566.1950351481626,-31.934877,115.858886,348 Fitzgerald St,,,North Perth,6006,AU,WA,"['348 Fitzgerald St', 'North Perth Western Australia 6006', 'Australia']"
QBGPBR1Ur6uaavFJzyNhig,miss-potz-mount-lawley,Miss Potz,https://s3-media4.fl.yelpcdn.com/bphoto/5W0BCp7nqL-JvKRQcnCspQ/o.jpg,False,https://www.yelp.com/biz/miss-potz-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,9,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.3,[],$$$,+61892289338,+61 8 9228 9338,1919.1888241377508,-31.93535,115.87127,Shop 3,609 Beaufort St,,Mount Lawley,6050,AU,WA,"['Shop 3', '609 Beaufort St', 'Mount Lawley Western Australia 6050', 'Australia']"
a2RgZv1dqdGGmzlKXDVkIQ,43-below-bar-and-restaurant-perth-2,43 Below Bar & Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/VgdGXLF8thLWkTjvoc8dyA/o.jpg,False,https://www.yelp.com/biz/43-below-bar-and-restaurant-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'australian', 'title': 'Australian'}]",3.4,[],$$,+61894211333,+61 8 9421 1333,667.2087692351703,-31.954928,115.860028,43 Barrack St,,,Perth,6000,AU,WA,"['43 Barrack St', 'Perth Western Australia 6000', 'Australia']"
RMPeTNhFG3pWy5MZb_zcqg,sentinel-bar-and-grill-perth,Sentinel Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/IoQv3zrioCTRUFe_-7CHGg/o.jpg,False,https://www.yelp.com/biz/sentinel-bar-and-grill-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,19,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'australian', 'title': 'Australian'}]",3.5,[],$$$,+61861030507,+61 8 6103 0507,721.727212503829,-31.954863,115.856154,111 St Georges Terrace,,,Perth,6000,AU,WA,"['111 St Georges Terrace', 'Perth Western Australia 6000', 'Australia']"
SL2RcY64lGi6qU2dQ86lyQ,aliment-perth,Aliment,https://s3-media2.fl.yelpcdn.com/bphoto/Zo8XuM8yQ9i1OUEV62wzFw/o.jpg,False,https://www.yelp.com/biz/aliment-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,19,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.8,[],$$,+61893888163,+61 8 9388 8163,2058.247013609295,-31.942456,115.838903,170 Railway Pde,,,Perth,6053,AU,WA,"['170 Railway Pde', 'Perth Western Australia 6053', 'Australia']"
rpCqOuPRqUqQqG82zmO6BA,blue-sea-cafe-perth,Blue Sea Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/b-BcuPyH1qJnOWsXQ4idMw/o.jpg,False,https://www.yelp.com/biz/blue-sea-cafe-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,[],,+61893287070,+61 8 9328 7070,55.06704726171813,-31.948869,115.858753,79 James St,,,Perth,6000,AU,WA,"['79 James St', 'Perth Western Australia 6000', 'Australia']"
tbqEZVIO4Lhgeq3rw_zAQg,asaka-japanese-takeaway-perth,Asaka Japanese Takeaway,https://s3-media1.fl.yelpcdn.com/bphoto/xkxyOoJM9TBe6ZPm_90xcQ/o.jpg,False,https://www.yelp.com/biz/asaka-japanese-takeaway-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.3,[],,+61893221196,+61 8 9322 1196,711.0770838040685,-31.953687,115.854255,172 St Geoge Tce,,,Perth,6000,AU,WA,"['172 St Geoge Tce', 'Perth Western Australia 6000', 'Australia']"
OX8cNTaNnmjaxXtfRh5qzQ,chapas-mount-lawley,Chapas,https://s3-media1.fl.yelpcdn.com/bphoto/uLtl6M36C2L-r7wEzZq_Aw/o.jpg,False,https://www.yelp.com/biz/chapas-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,8,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.4,[],$$,+61893283861,+61 8 9328 3861,1950.1748521373236,-31.93515,115.87207,634 Beaufort St,,,Mount Lawley,6050,AU,WA,"['634 Beaufort St', 'Mount Lawley Western Australia 6050', 'Australia']"
KMNpNcoQUX19T2vBDvjrlg,terrace-hotel-perth,Terrace Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/gDFiZWO_Fq6OSQIv9--3fA/o.jpg,False,https://www.yelp.com/biz/terrace-hotel-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,27,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'modern_australian', 'title': 'Modern Australian'}]",3.9,[],$$$,+61892144444,+61 8 9214 4444,926.7226379171093,-31.9531952666505,115.850869806836,237 St George's Terrace,,,Perth,6000,AU,WA,"[""237 St George's Terrace"", 'Perth Western Australia 6000', 'Australia']"
fLf7yOer1FK87W-T9CE9Aw,sufi-afgan-cuisine-east-perth,Sufi Afgan Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/oz3zVKWG5MkAALYBXYgIkQ/o.jpg,False,https://www.yelp.com/biz/sufi-afgan-cuisine-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,2,"[{'alias': 'afghani', 'title': 'Afghan'}]",4.0,[],,+61892255591,+61 8 9225 5591,1508.5944472108642,-31.9570408,115.8722,63 Bennet St,,,East Perth,6004,AU,WA,"['63 Bennet St', 'East Perth Western Australia 6004', 'Australia']"
Zrdm8sWfqs-pd7f8TK4RbA,subaru-kareoke-restaurant-northbridge,SUBARU Kareoke Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/KEDAlMWinFzLqEN5PUr-Hg/o.jpg,False,https://www.yelp.com/biz/subaru-kareoke-restaurant-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],$$,+61893282688,+61 8 9328 2688,214.9312397318268,-31.947204,115.858368,74 Francis St,,,Northbridge,6003,AU,WA,"['74 Francis St', 'Northbridge Western Australia 6003', 'Australia']"
