id,business_name,categories,rating,review_count,price,image_url,url,phone,distance,latitude,longitude,location,postcode,address
445,Ciccio Sicilian Osteria,['Italian'],4.0,1,$$$,https://s3-media3.fl.yelpcdn.com/bphoto/ydVH6UKED32P9frfzr0Z-Q/o.jpg,https://www.yelp.com/biz/ciccio-sicilian-osteria-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6180 1896,753.93,-31.9446,115.8655,Perth,6000,"273 Beaufort St, Perth, 6000"
447,Tra Vinh Vietnamese Restaurant,['Restaurants'],4.1,32,$,https://s3-media2.fl.yelpcdn.com/bphoto/iV3YiqBS9bzjVe6ViKxYmg/o.jpg,https://www.yelp.com/biz/tra-vinh-vietnamese-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 2788,767.69,-31.942742,115.86287,Perth,6000,"149 Brisbane St, Perth, 6000"
451,Annapurna Nepalese Kitchen,['Indian'],4.0,5,$$,https://s3-media2.fl.yelpcdn.com/bphoto/q73I4ojMkWMp0hYeYNvZDw/o.jpg,https://www.yelp.com/biz/annapurna-nepalese-kitchen-highgate-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 8944,1002.56,-31.942901,115.867199,Highgate,6000,"340 Beaufort St, Highgate, 6000"
454,Haweli Indian restaurant,['Restaurants'],4.0,3,$$,https://s3-media1.fl.yelpcdn.com/bphoto/m098r_31dXhF15lZaXoAfQ/o.jpg,https://www.yelp.com/biz/haweli-indian-restaurant-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 8883,307.58,-31.946959,115.857073,Northbridge,6003,"49 Lake St, Northbridge, 6003"
455,St Michael 6003,['Restaurants'],4.5,20,$$$,https://s3-media2.fl.yelpcdn.com/bphoto/AhUCcX41h8sxZj2sUqIA4Q/o.jpg,https://www.yelp.com/biz/st-michael-6003-highgate?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 1177,1463.25,-31.938821,115.869217,Highgate,6003,"483 Beaufort St, Highgate, 6003"
457,Scone Crazy,"['Desserts', 'Farmers Market', 'Gluten-Free']",5.0,2,$,https://s3-media2.fl.yelpcdn.com/bphoto/uwwE614XEwgyf8wgUvTOsg/o.jpg,https://www.yelp.com/biz/scone-crazy-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 414 908 992,433.72,-31.90877,115.89848,Perth,6000,"Perth, Perth, 6000"
458,Caffe Italia,"['Italian', 'Venues & Event Spaces', 'Pizza']",3.9,26,$$,https://s3-media4.fl.yelpcdn.com/bphoto/24p5bahux-7nJmgVqys88Q/o.jpg,https://www.yelp.com/biz/caffe-italia-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 3100,1498.57,-31.958142,115.870951,East Perth,6004,"251 Hay St, East Perth, 6004"
459,Carillon Food Court,['Food Court'],3.6,5,$,https://s3-media1.fl.yelpcdn.com/bphoto/ZEEuEiuCXZGmYgEtAEIirg/o.jpg,https://www.yelp.com/biz/carillon-food-court-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9476 5888,509.58,-31.953500415249,115.858619213104,Perth,6000,"Murray St, Perth, 6000"
460,Telegram Coffee,"['Coffee & Tea', 'Restaurants']",4.6,18,$,https://s3-media4.fl.yelpcdn.com/bphoto/m6cJRdNPSxbfryeVlz0EHg/o.jpg,https://www.yelp.com/biz/telegram-coffee-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 2952,750.14,-31.9556531935288,115.860294823835,Perth,6000,"Barrack St, Perth, 6000"
461,Grand,"['Restaurants', 'Bars']",3.6,15,$$,https://s3-media3.fl.yelpcdn.com/bphoto/taqteHdjjHJkXfDsW6a9Sg/o.jpg,https://www.yelp.com/biz/grand-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9486 7333,684.96,-31.954266,115.855645,Perth,6000,"150B St Georges Terrace, Perth, 6000"
462,The Heritage,"['Brasseries', 'Modern European', 'Wine Bars']",3.6,20,$$$,https://s3-media1.fl.yelpcdn.com/bphoto/jz9AILsAnwMlTy25J12X1A/o.jpg,https://www.yelp.com/biz/the-heritage-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9226 5596,731.66,-31.9545295,115.8552032,Perth,6000,"131 St George's Terrace, Perth, 6000"
463,Mary Street Bakery,"['Restaurants', 'Bakeries', 'Coffee & Tea']",4.2,96,$$,https://s3-media3.fl.yelpcdn.com/bphoto/_fkF_7YHvagdgwlu0bPMVw/o.jpg,https://www.yelp.com/biz/mary-street-bakery-highgate?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 499 509 300,1525.98,-31.938312,115.869534,Highgate,6003,"507 Beaufort St, Highgate, 6003"
464,Bacetto,"['Coffee & Tea', 'Cafes']",4.7,6,$,https://s3-media2.fl.yelpcdn.com/bphoto/yCIuFNfbAP-tAIaA0X_mUQ/o.jpg,https://www.yelp.com/biz/bacetto-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 1225,2012.86,-31.9477,115.83802,West Perth,6005,"Unit 1, 1327 Hay St, West Perth, 6005"
466,Bench Espresso,"['Coffee & Tea', 'Restaurants']",4.5,30,$,https://s3-media2.fl.yelpcdn.com/bphoto/bQtpxI-QEM0eMGtDALPOxg/o.jpg,https://www.yelp.com/biz/bench-espresso-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 1131,915.06,-31.956075,115.864195,Perth,6000,"191/471 Hay St, #191, Perth, 6000"
469,Francesca's Kitchen,"['Italian', 'Wine Bars', 'Coffee & Tea']",1.0,2,$$,https://s3-media1.fl.yelpcdn.com/bphoto/vbt6BUrANGSYY1aAbDIlRA/o.jpg,https://www.yelp.com/biz/francescas-kitchen-west-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 416 390 477,1960.03,-31.94247,115.84,West Leederville,6007,"156 Railway Pde, West Leederville, 6007"
472,Charles St Kitchen,"['Cafes', 'Juice Bars & Smoothies', 'Breakfast & Brunch']",4.0,2,$$,https://s3-media2.fl.yelpcdn.com/bphoto/8cXfKp205k8hyEfa96oakg/o.jpg,https://www.yelp.com/biz/charles-st-kitchen-north-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 8875,2278.76,-31.929384,115.852172,North Perth,6006,"Shop 1, 299 Charles St, North Perth, 6006"
475,Sienas,"['Italian', 'Pizza']",2.8,40,$$,https://s3-media4.fl.yelpcdn.com/bphoto/W8EeQ1mb9BdvQJMMwhmGBQ/o.jpg,https://www.yelp.com/biz/sienas-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9444 8844,2131.14,-31.93771,115.8415,Leederville,6007,"115 Oxford St, Leederville, 6007"
476,7 Grams chicken cafe,"['Korean', 'Chicken Shop']",4.0,7,$$,https://s3-media4.fl.yelpcdn.com/bphoto/2_hauktUl0V1Lsg_z9oNFg/o.jpg,https://www.yelp.com/biz/7-grams-chicken-cafe-north-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 406 133 331,1827.73,-31.93252,115.8595,North Perth,6006,"410 Fitzgerald St, North Perth, 6006"
478,Stella Coffee House,"['Cafes', 'Breakfast & Brunch']",3.7,3,$,https://s3-media2.fl.yelpcdn.com/bphoto/HYvEtM3vOMKJpSo30y08jw/o.jpg,https://www.yelp.com/biz/stella-coffee-house-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 5271,1713.21,-31.9599795,115.8719153,East Perth,6004,"151 Adelaide Terrace, East Perth, 6004"
479,Nine Fine Food,['Japanese'],4.5,31,$$$,https://s3-media1.fl.yelpcdn.com/bphoto/Hb1jJC4WqpeIS5PHQs1qUQ/o.jpg,https://www.yelp.com/biz/nine-fine-food-highgate?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 9999,987.24,-31.940302,115.861659,Highgate,6003,"227-229 Bulwer St, Highgate, 6003"
480,The Empire,['Italian'],4.4,5,$$,https://s3-media2.fl.yelpcdn.com/bphoto/X1GYtaFy1kN1E2YB5QE7MQ/o.jpg,https://www.yelp.com/biz/the-empire-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9371 5469,2038.88,-31.93473,115.872879,Mount Lawley,6050,"60 Walcott St, Mount Lawley, 6050"
482,Smashup Café,"['Coffee & Tea', 'Asian Fusion']",4.0,4,$,https://s3-media1.fl.yelpcdn.com/bphoto/mLublzanKmKurWw46D8laA/o.jpg,https://www.yelp.com/biz/smashup-caf%C3%A9-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6361 1845,735.5,-31.955219,115.862678,Perth,6000,"Shop 1, 544 Hay St, Perth, 6000"
484,Mela indian,['Indian'],3.4,22,$$,https://s3-media2.fl.yelpcdn.com/bphoto/XCI21xRCtG7o-2USiblqFw/o.jpg,https://www.yelp.com/biz/mela-indian-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 7367,663.32,-31.94387,115.86295,Perth,6000,"428 William St, Perth, 6000"
485,Sushia Sushi Roll & Fresh Bar,['Sushi Bars'],4.0,2,$,https://s3-media1.fl.yelpcdn.com/bphoto/qwQxmobLkXTRWv1REqpwJQ/o.jpg,https://www.yelp.com/biz/sushia-sushi-roll-and-fresh-bar-perth-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 7771,698.32,-31.954074,115.855036,Perth,6000,"Shop 15, 160 St Georges Terrace, Perth, 6000"
486,Grill and Chill,['Indian'],4.1,10,$,https://s3-media1.fl.yelpcdn.com/bphoto/Fwik-9T14QNw2cKNhxShDg/o.jpg,https://www.yelp.com/biz/grill-and-chill-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 4141,1541.65,-31.956801,115.872801,East Perth,6004,"72 Bennett St, East Perth, 6004"
488,The Hive Cafe & Restaurant,"['Italian', 'Seafood', 'Coffee & Tea']",2.8,5,$$,https://s3-media3.fl.yelpcdn.com/bphoto/Uf8qPHMahzfFBVDQuyPBeQ/o.jpg,https://www.yelp.com/biz/the-hive-cafe-and-restaurant-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 7556,389.3,-31.947182,115.855771,Northbridge,6003,"1/182 James St, Unit 1, Northbridge, 6003"
489,Nando's,['Fast Food'],2.7,3,$$,https://s3-media1.fl.yelpcdn.com/bphoto/zgWBIXud53HyuQP2m_tWoA/o.jpg,https://www.yelp.com/biz/nandos-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 8606,280.51,-31.947464,115.856931,Northbridge,6003,"35 Lake St, Northbridge, 6003"
490,Zambrero Northbridge,['Mexican'],3.0,1,$$,https://s3-media2.fl.yelpcdn.com/bphoto/NBOq5biQP1MXVMQC3Og1QA/o.jpg,https://www.yelp.com/biz/zambrero-northbridge-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 9134,203.69,-31.948142,115.857394,Northbridge,6003,"128A James St, Part Ground Floor, Northbridge, 6003"
497,Jean Pierre Sancho,"['Bakeries', 'Restaurants']",3.1,7,$$,https://s3-media1.fl.yelpcdn.com/bphoto/sbd9I9HSavQGY3HaSwbxdw/o.jpg,https://www.yelp.com/biz/jean-pierre-sancho-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6460 1904,185.04,-31.947524,115.860324,Northbridge,6003,"270 William St, Northbridge, 6003"
498,Fenians Irish Pub,"['Bars', 'Irish', 'Pub Food']",3.1,12,$$,https://s3-media4.fl.yelpcdn.com/bphoto/dYWM-0hjLZYhD9k5Sye02A/o.jpg,https://www.yelp.com/biz/fenians-irish-pub-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9425 1777,1364.35,-31.9589,115.867801,Perth,6000,"221 Adelaide Tce, Perth, 6000"
499,Flour Drum,"['Coffee & Tea', 'Restaurants']",3.2,5,$,https://s3-media4.fl.yelpcdn.com/bphoto/YNqY6sRg0iIkh3cP84yTtw/o.jpg,https://www.yelp.com/biz/flour-drum-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 8885,909.02,-31.954887,115.852695,Perth,6000,"2 Mill St, Perth, 6000"
500,The Edge of Sahara,"['African', 'Gluten-Free', 'Middle Eastern']",4.0,2,$,https://s3-media2.fl.yelpcdn.com/bphoto/fiJv1Mg6bWSUxmmT7_8Qzg/o.jpg,https://www.yelp.com/biz/the-edge-of-sahara-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 427 778 197,721.5,-31.9432069168807,115.862869979569,Perth,6000,"Suite 3, 447 William St, Perth, 6000"
502,Marcelita's Empanadas,"['Food Trucks', 'Latin American', 'Gluten-Free']",4.7,7,$,https://s3-media4.fl.yelpcdn.com/bphoto/GMnnl8xZSxPBfKc4QW-vqw/o.jpg,https://www.yelp.com/biz/marcelitas-empanadas-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 433 014 074,433.72,-31.9504776000977,115.860534667969,Perth,6000,"Perth, 6000"
504,CafeItalia Ristorante & Pizzeria,"['Coffee & Tea', 'Italian']",3.8,8,$$,https://s3-media3.fl.yelpcdn.com/bphoto/HZuZuajecv7RdrWHYKo1Qg/o.jpg,https://www.yelp.com/biz/cafeitalia-ristorante-and-pizzeria-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 3100,1512.05,-31.958293,115.87098,East Perth,6004,"251 Hay St, East Perth, 6004"
507,The Bell Tower Restaurant and Bar,['Modern Australian'],3.5,2,$$,https://s3-media3.fl.yelpcdn.com/bphoto/OtPApC5F6wk0YyOEYpAr_w/o.jpg,https://www.yelp.com/biz/the-bell-tower-restaurant-and-bar-no-title?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 6381,107.51,-31.9480801,115.8599091,Perth,6003,"Corner of Francis St and William St, Perth, 6003"
510,Chu Bakery,"['Coffee & Tea', 'Bakeries', 'Cafes']",4.5,76,$,https://s3-media3.fl.yelpcdn.com/bphoto/sGXkzZ3NNOkMpjdAy5ca7w/o.jpg,https://www.yelp.com/biz/chu-bakery-highgate-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 4740,1186.72,-31.939392,115.864906,Highgate,6003,"498 William St, Highgate, 6003"
511,Icey Ice,['Restaurants'],4.0,8,$,https://s3-media3.fl.yelpcdn.com/bphoto/mptmqu-YwcdZVhb0QfFltA/o.jpg,https://www.yelp.com/biz/icey-ice-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 8058,271.37,-31.946787,115.860643,Northbridge,6003,"Unit 2, Unit 2, Northbridge, 6003"
512,Noodle Inn,['Restaurants'],3.9,8,$$,https://s3-media2.fl.yelpcdn.com/bphoto/bUdaxwa_9QbBTuEqx-Oybg/o.jpg,https://www.yelp.com/biz/noodle-inn-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9226 2336,1808.66,-31.948271,115.840175,West Perth,6005,"1273 Hay St, Shop 5, West Perth, 6005"
513,Crema Cafe,"['Italian', 'Coffee & Tea']",4.3,3,$$,https://s3-media4.fl.yelpcdn.com/bphoto/hDC5lkUcdcyYpXSXsTbYUw/o.jpg,https://www.yelp.com/biz/crema-cafe-west-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 9990,1583.45,-31.94868,115.842548,West Perth,6005,"1204 Hay St, West Perth, 6005"
514,Saowanee's Place,"['Fast Food', 'Thai']",4.2,14,$$,https://s3-media2.fl.yelpcdn.com/bphoto/b_g1oWn-mJ48vE2csHPCgA/o.jpg,https://www.yelp.com/biz/saowanees-place-north-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 9307,1566.2,-31.934877,115.858886,North Perth,6006,"348 Fitzgerald St, North Perth, 6006"
515,Miss Potz,"['Asian Fusion', 'Tapas/Small Plates']",4.3,9,$$$,https://s3-media4.fl.yelpcdn.com/bphoto/5W0BCp7nqL-JvKRQcnCspQ/o.jpg,https://www.yelp.com/biz/miss-potz-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 9338,1919.19,-31.93535,115.87127,Mount Lawley,6050,"Shop 3, 609 Beaufort St, Mount Lawley, 6050"
516,43 Below Bar & Restaurant,"['Bars', 'Australian']",3.4,7,$$,https://s3-media1.fl.yelpcdn.com/bphoto/VgdGXLF8thLWkTjvoc8dyA/o.jpg,https://www.yelp.com/biz/43-below-bar-and-restaurant-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9421 1333,667.21,-31.954928,115.860028,Perth,6000,"43 Barrack St, Perth, 6000"
517,Sentinel Bar & Grill,"['Wine Bars', 'Australian']",3.5,19,$$$,https://s3-media1.fl.yelpcdn.com/bphoto/IoQv3zrioCTRUFe_-7CHGg/o.jpg,https://www.yelp.com/biz/sentinel-bar-and-grill-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6103 0507,721.73,-31.954863,115.856154,Perth,6000,"111 St Georges Terrace, Perth, 6000"
518,Aliment,"['Coffee & Tea', 'Restaurants']",3.8,19,$$,https://s3-media2.fl.yelpcdn.com/bphoto/Zo8XuM8yQ9i1OUEV62wzFw/o.jpg,https://www.yelp.com/biz/aliment-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9388 8163,2058.25,-31.942456,115.838903,Perth,6053,"170 Railway Pde, Perth, 6053"
521,Chapas,"['Tapas/Small Plates', 'Chinese']",4.4,8,$$,https://s3-media1.fl.yelpcdn.com/bphoto/uLtl6M36C2L-r7wEzZq_Aw/o.jpg,https://www.yelp.com/biz/chapas-mount-lawley?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 3861,1950.17,-31.93515,115.87207,Mount Lawley,6050,"634 Beaufort St, Mount Lawley, 6050"
522,Terrace Hotel,"['Hotels', 'Modern Australian']",3.9,27,$$$,https://s3-media3.fl.yelpcdn.com/bphoto/gDFiZWO_Fq6OSQIv9--3fA/o.jpg,https://www.yelp.com/biz/terrace-hotel-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9214 4444,926.72,-31.9531952666505,115.850869806836,Perth,6000,"237 St George's Terrace, Perth, 6000"
524,SUBARU Kareoke Restaurant,['Restaurants'],4.0,1,$$,https://s3-media1.fl.yelpcdn.com/bphoto/KEDAlMWinFzLqEN5PUr-Hg/o.jpg,https://www.yelp.com/biz/subaru-kareoke-restaurant-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 2688,214.93,-31.947204,115.858368,Northbridge,6003,"74 Francis St, Northbridge, 6003"
526,Zambrero,['Mexican'],3.3,4,$,https://s3-media2.fl.yelpcdn.com/bphoto/yZG1yVVlh3xG38gor_3qVQ/o.jpg,https://www.yelp.com/biz/zambrero-perth-5?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 2069,709.28,-31.953017,115.853529,Perth,6000,"Cloisters Square, 861 Hay St, Perth, 6000"
527,Blacksmith Perth,"['Breakfast & Brunch', 'Burgers', 'Coffee & Tea']",3.8,33,$$,https://s3-media4.fl.yelpcdn.com/bphoto/I7cQysOQTyDBJqySgsC_3Q/o.jpg,https://www.yelp.com/biz/blacksmith-perth-highgate?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6113 8684,1387.22,-31.9396528658301,115.869121402502,Highgate,6003,"460 Beaufort St, Highgate, 6003"
528,Max + Sons,"['Restaurants', 'Coffee & Tea']",3.6,14,$,https://s3-media3.fl.yelpcdn.com/bphoto/YOXE1urjoq-tP93FfGVFvg/o.jpg,https://www.yelp.com/biz/max-sons-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 425 237 019,358.73,-31.952008,115.858091,Perth,6000,"140 William St, Perth, 6000"
529,Roll'd,['Vietnamese'],3.6,5,$,https://s3-media2.fl.yelpcdn.com/bphoto/VWfky574MBUqyRuiZiniJA/o.jpg,https://www.yelp.com/biz/rolld-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 8529,620.61,-31.9544607957308,115.858233980834,Perth,6000,"Enex 100, 861- 863 Hay St, Perth, 6000"
530,Bill's Bar and Bites,"['Bars', 'Restaurants']",3.5,28,$$,https://s3-media2.fl.yelpcdn.com/bphoto/KC4UG6lrV-mVX2TEkG9kow/o.jpg,https://www.yelp.com/biz/bills-bar-and-bites-leederville?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9202 8222,2116.56,-31.93718,115.841705,Leederville,6007,"742 Newcastle St, Leederville, 6007"
531,Positano,['Italian'],3.4,8,$$,https://s3-media2.fl.yelpcdn.com/bphoto/3TFdlc9BE6PE0l2_WxGFpQ/o.jpg,https://www.yelp.com/biz/positano-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1184,299.11,-31.947941,115.856392,Northbridge,6003,"153 James St, Northbridge, 6003"
